idx,freq
1888,25.1274
1889,25.1274
1890,25.1274
1891,25.1274
1892,25.1274
1893,25.1274
1894,25.1274
1895,25.1274
1896,25.1274
1897,25.1274
1898,25.1274
1899,25.1274
1900,25.1274
1901,25.1274
1902,25.1274
1903,25.1274
1904,25.1274
1905,25.1274
1906,25.1274
1907,25.1274
1908,25.1274
1909,25.1274
1910,25.1274
1911,25.1274
1912,25.1274
1913,25.1274
1914,25.1274
1915,25.1274
1916,25.1274
1917,25.1481
1918,25.1481
1919,25.1481
1920,25.1481
1921,25.1481
1922,25.1481
1923,25.1481
1924,25.1481
1925,25.1962
1926,25.1962
1927,25.1962
1928,25.1962
1929,25.1962
1930,25.1962
1931,25.1962
1932,25.1962
1933,25.1962
1934,25.1962
1935,25.1962
1936,25.1962
1937,25.2551
1938,25.2551
1939,25.2551
1940,25.2551
1941,25.2976
1942,25.2976
1943,25.2976
1944,25.2976
1945,25.2976
1946,25.3203
1947,25.3203
1948,25.3203
1949,25.39
1950,25.39
1951,25.39
1952,25.39
1953,25.39
1954,25.4119
1955,25.4119
1956,25.4119
1957,25.4119
1958,25.4119
1959,25.4119
1960,25.4656
1961,25.4656
1962,25.4656
1963,25.4656
1964,25.4656
1965,25.5207
1966,25.5207
1967,25.5818
1968,25.5818
1969,25.5818
1970,25.5818
1971,25.5818
1972,25.5818
1973,25.5818
1974,25.5818
1975,25.5818
1976,25.5818
1977,25.5818
1978,25.5818
1979,25.5818
1980,25.5818
1981,25.5818
1982,25.5818
1983,25.5818
1984,25.5818
1985,25.5818
1986,25.5818
1987,25.5818
1988,25.5818
1989,25.6236
1990,25.6236
1991,25.6236
1992,25.6236
1993,25.6236
1994,25.6236
1995,25.6236
1996,25.6236
1997,25.6236
1998,25.6877
1999,25.6877
2000,25.6877
2001,25.6877
2002,25.6877
2003,25.6877
2004,25.6877
2005,25.6877
2006,25.6877
2007,25.6877
2008,25.6877
2009,25.6877
2010,25.6877
2011,25.6877
2012,25.6877
2013,25.6915
2014,25.6915
2015,25.7254
2016,25.7254
2017,25.7254
2018,25.7254
2019,25.7254
2020,25.7254
2021,25.7254
2022,25.7254
2023,25.7254
2024,25.7254
2025,25.7254
2026,25.7254
2027,25.7254
2028,25.7254
2029,25.7254
2030,25.7254
2031,25.7254
2032,25.7254
2033,25.7254
2034,25.7669
2035,25.7669
2036,25.7669
2037,25.7669
2038,25.7669
2039,25.7669
2040,25.7669
2041,25.7669
2042,25.7669
2043,25.7669
2044,25.7669
2045,25.8097
2046,25.865
2047,25.865
2048,25.865
2049,25.865
2050,25.865
2051,25.865
2052,25.865
2053,25.865
2054,25.865
2055,25.865
2056,25.865
2057,25.9028
2058,25.9028
2059,25.9028
2060,25.9028
2061,25.9028
2062,25.9028
2063,25.9028
2064,25.9028
2065,25.9028
2066,25.9028
2067,25.9028
2068,25.9028
2069,25.9028
2070,25.9028
2071,25.9028
2072,25.9028
2073,25.9479
2074,25.9807
2075,25.9807
2076,25.9807
2077,25.9807
2078,25.9807
2079,25.9807
2080,26.0209
2081,26.0209
2082,26.0209
2083,26.0209
2084,26.0209
2085,26.0209
2086,26.0209
2087,26.0209
2088,26.0209
2089,26.0209
2090,26.0209
2091,26.0209
2092,26.0209
2093,26.0209
2094,26.0209
2095,26.0209
2096,26.0791
2097,26.0791
2098,26.0791
2099,26.1301
2100,26.1301
2101,26.1301
2102,26.1301
2103,26.1301
2104,26.1301
2105,26.1568
2106,26.1568
2107,26.1568
2108,26.2242
2109,26.2242
2110,26.2242
2111,26.2242
2112,26.2242
2113,26.2242
2114,26.2242
2115,26.2242
2116,26.2242
2117,26.2663
2118,26.3044
2119,26.3044
2120,26.3044
2121,26.3044
2122,26.3044
2123,26.3044
2124,26.3044
2125,26.3044
2126,26.3044
2127,26.3044
2128,26.3044
2129,26.3508
2130,26.3508
2131,26.3508
2132,26.3508
2133,26.3508
2134,26.3508
2135,26.3508
2136,26.3508
2137,26.3508
2138,26.3508
2139,26.3508
2140,26.3508
2141,26.3508
2142,26.3928
2143,26.3928
2144,26.4516
2145,26.4516
2146,26.4516
2147,26.4516
2148,26.5108
2149,26.535
2150,26.535
2151,26.535
2152,26.535
2153,26.535
2154,26.535
2155,26.535
2156,26.535
2157,26.535
2158,26.535
2159,26.535
2160,26.535
2161,26.535
2162,26.535
2163,26.535
2164,26.535
2165,26.535
2166,26.535
2167,26.535
2168,26.5408
2169,26.5779
2170,26.5779
2171,26.5779
2172,26.5779
2173,26.5779
2174,26.6278
2175,26.6278
2176,26.6278
2177,26.6774
2178,26.6774
2179,26.7474
2180,26.7474
2181,26.7827
2182,26.7827
2183,26.7827
2184,26.7827
2185,26.7827
2186,26.7827
2187,26.7827
2188,26.7827
2189,26.8406
2190,26.8406
2191,26.8406
2192,26.8406
2193,26.8406
2194,26.8406
2195,26.8877
2196,26.8877
2197,26.8877
2198,26.8877
2199,26.8877
2200,26.8877
2201,26.8877
2202,26.8877
2203,26.8877
2204,26.8877
2205,26.8877
2206,26.8877
2207,26.8877
2208,26.8877
2209,26.8877
2210,26.9311
2211,26.9311
2212,26.9311
2213,26.9311
2214,26.9311
2215,26.9311
2216,26.9311
2217,26.9832
2218,26.9832
2219,26.9832
2220,26.9832
2221,26.9832
2222,26.9832
2223,26.9832
2224,27.0367
2225,27.0367
2226,27.0367
2227,27.0367
2228,27.0367
2229,27.0367
2230,27.0367
2231,27.0367
2232,27.0367
2233,27.0367
2234,27.0367
2235,27.0367
2236,27.0367
2237,27.0367
2238,27.0367
2239,27.0367
2240,27.0367
2241,27.0367
2242,27.0367
2243,27.0367
2244,27.0367
2245,27.0367
2246,27.0367
2247,27.0367
2248,27.0367
2249,27.0367
2250,27.0367
2251,27.0367
2252,27.0367
2253,27.0367
2254,27.0367
2255,27.0367
2256,27.0367
2257,27.0367
2258,27.0367
2259,27.0367
2260,27.0425
2261,27.0425
2262,27.0425
2263,27.0425
2264,27.0425
2265,27.0838
2266,27.0838
2267,27.0838
2268,27.0838
2269,27.0838
2270,27.0838
2271,27.0838
2272,27.0838
2273,27.0838
2274,27.0838
2275,27.0838
2276,27.0838
2277,27.0838
2278,27.0838
2279,27.0838
2280,27.0838
2281,27.0838
2282,27.1339
2283,27.1339
2284,27.1339
2285,27.1339
2286,27.1339
2287,27.1339
2288,27.1339
2289,27.1339
2290,27.1339
2291,27.1339
2292,27.1339
2293,27.1339
2294,27.1339
2295,27.1878
2296,27.2074
2297,27.2074
2298,27.2074
2299,27.2074
2300,27.2074
2301,27.2074
2302,27.2074
2303,27.2074
2304,27.2074
2305,27.2074
2306,27.2074
2307,27.2074
2308,27.2074
2309,27.2074
2310,27.2074
2311,27.2074
2312,27.2074
2313,27.2074
2314,27.2074
2315,27.2074
2316,27.2074
2317,27.2074
2318,27.2074
2319,27.2074
2320,27.2074
2321,27.2074
2322,27.2074
2323,27.2074
2324,27.2074
2325,27.2507
2326,27.2507
2327,27.3064
2328,27.3064
2329,27.3064
2330,27.3064
2331,27.3064
2332,27.3064
2333,27.3815
2334,27.3815
2335,27.3815
2336,27.3815
2337,27.4349
2338,27.4349
2339,27.4349
2340,27.4349
2341,27.4349
2342,27.4349
2343,27.4349
2344,27.4845
2345,27.4845
2346,27.4845
2347,27.4845
2348,27.4845
2349,27.536
2350,27.536
2351,27.536
2352,27.536
2353,27.536
2354,27.536
2355,27.536
2356,27.536
2357,27.536
2358,27.536
2359,27.536
2360,27.536
2361,27.536
2362,27.536
2363,27.536
2364,27.536
2365,27.536
2366,27.536
2367,27.6261
2368,27.6261
2369,27.6261
2370,27.6261
2371,27.6261
2372,27.6261
2373,27.6261
2374,27.6261
2375,27.6261
2376,27.6261
2377,27.6261
2378,27.658
2379,27.658
2380,27.7049
2381,27.7049
2382,27.7049
2383,27.7049
2384,27.7049
2385,27.7049
2386,27.7049
2387,27.7049
2388,27.7049
2389,27.7049
2390,27.7049
2391,27.7049
2392,27.7049
2393,27.7049
2394,27.7049
2395,27.7049
2396,27.7049
2397,27.7049
2398,27.7049
2399,27.7677
2400,27.7677
2401,27.7677
2402,27.7677
2403,27.7677
2404,27.8455
2405,27.8655
2406,27.8655
2407,27.9214
2408,27.9214
2409,27.9214
2410,27.9214
2411,27.9214
2412,27.9214
2413,27.9214
2414,27.9214
2415,27.9214
2416,27.9833
2417,27.9833
2418,27.9833
2419,27.9833
2420,27.9833
2421,27.9833
2422,27.9833
2423,27.9833
2424,27.9833
2425,27.9833
2426,27.9833
2427,27.9833
2428,27.9833
2429,27.9833
2430,27.9833
2431,27.9833
2432,28.0082
2433,28.0082
2434,28.0082
2435,28.0082
2436,28.0082
2437,28.0082
2438,28.0082
2439,28.0534
2440,28.0534
2441,28.0534
2442,28.0534
2443,28.0534
2444,28.0534
2445,28.0534
2446,28.0534
2447,28.0534
2448,28.0534
2449,28.0534
2450,28.0534
2451,28.0534
2452,28.0534
2453,28.0534
2454,28.0534
2455,28.0534
2456,28.091
2457,28.091
2458,28.091
2459,28.091
2460,28.091
2461,28.091
2462,28.091
2463,28.091
2464,28.091
2465,28.091
2466,28.091
2467,28.091
2468,28.091
2469,28.091
2470,28.091
2471,28.091
2472,28.091
2473,28.091
2474,28.091
2475,28.1376
2476,28.1376
2477,28.1376
2478,28.1854
2479,28.1854
2480,28.1854
2481,28.1854
2482,28.1854
2483,28.1854
2484,28.1854
2485,28.1854
2486,28.1854
2487,28.1854
2488,28.1854
2489,28.1854
2490,28.1854
2491,28.1854
2492,28.1854
2493,28.2228
2494,28.2228
2495,28.2228
2496,28.2228
2497,28.2228
2498,28.2842
2499,28.3213
2500,28.3213
2501,28.3213
2502,28.3617
2503,28.3617
2504,28.4268
2505,28.4268
2506,28.4268
2507,28.4268
2508,28.4268
2509,28.4268
2510,28.4268
2511,28.4268
2512,28.4268
2513,28.4268
2514,28.4268
2515,28.4268
2516,28.4268
2517,28.4268
2518,28.4918
2519,28.4918
2520,28.4926
2521,28.4926
2522,28.4926
2523,28.4926
2524,28.4926
2525,28.4926
2526,28.5443
2527,28.5443
2528,28.5443
2529,28.5791
2530,28.5791
2531,28.5791
2532,28.5791
2533,28.5791
2534,28.5791
2535,28.5791
2536,28.5791
2537,28.5791
2538,28.5791
2539,28.5791
2540,28.6261
2541,28.6261
2542,28.6261
2543,28.6261
2544,28.6261
2545,28.6261
2546,28.6261
2547,28.6261
2548,28.6261
2549,28.6261
2550,28.6698
2551,28.6698
2552,28.6698
2553,28.6698
2554,28.6698
2555,28.7263
2556,28.8172
2557,28.8172
2558,28.8172
2559,28.8172
2560,28.8172
2561,28.8172
2562,28.8172
2563,28.8172
2564,28.8172
2565,28.8172
2566,28.8172
2567,28.8172
2568,28.8172
2569,28.8172
2570,28.865
2571,28.865
2572,28.865
2573,28.865
2574,28.865
2575,28.9032
2576,28.9032
2577,28.9032
2578,28.9032
2579,28.9032
2580,28.9032
2581,28.9032
2582,28.9032
2583,28.9032
2584,28.9032
2585,28.9032
2586,28.9032
2587,28.9032
2588,28.9032
2589,28.9032
2590,28.9032
2591,28.9032
2592,28.9032
2593,28.9032
2594,28.9032
2595,28.9032
2596,28.9032
2597,28.9032
2598,28.9032
2599,28.9032
2600,28.9032
2601,28.9032
2602,28.9558
2603,28.9558
2604,29.022
2605,29.022
2606,29.022
2607,29.022
2608,29.022
2609,29.022
2610,29.022
2611,29.022
2612,29.022
2613,29.022
2614,29.022
2615,29.022
2616,29.022
2617,29.022
2618,29.022
2619,29.022
2620,29.022
2621,29.022
2622,29.022
2623,29.022
2624,29.022
2625,29.022
2626,29.022
2627,29.022
2628,29.022
2629,29.022
2630,29.022
2631,29.022
2632,29.022
2633,29.022
2634,29.022
2635,29.022
2636,29.022
2637,29.022
2638,29.022
2639,29.022
2640,29.0507
2641,29.0507
2642,29.0507
2643,29.0507
2644,29.0507
2645,29.0507
2646,29.0507
2647,29.1286
2648,29.1286
2649,29.1286
2650,29.1286
2651,29.1286
2652,29.1286
2653,29.1286
2654,29.1286
2655,29.1286
2656,29.1286
2657,29.1286
2658,29.1286
2659,29.1286
2660,29.1616
2661,29.1616
2662,29.1616
2663,29.1616
2664,29.1616
2665,29.1616
2666,29.1616
2667,29.1616
2668,29.1616
2669,29.1616
2670,29.1616
2671,29.1616
2672,29.1616
2673,29.1616
2674,29.1616
2675,29.1616
2676,29.1616
2677,29.2133
2678,29.2133
2679,29.2133
2680,29.2133
2681,29.2133
2682,29.2133
2683,29.2133
2684,29.2133
2685,29.2133
2686,29.2133
2687,29.2133
2688,29.2133
2689,29.2133
2690,29.2133
2691,29.2133
2692,29.2133
2693,29.2133
2694,29.2133
2695,29.2133
2696,29.2133
2697,29.2133
2698,29.2133
2699,29.2133
2700,29.2133
2701,29.2133
2702,29.2133
2703,29.2133
2704,29.2133
2705,29.2133
2706,29.2133
2707,29.2133
2708,29.2133
2709,29.2133
2710,29.2133
2711,29.2133
2712,29.2133
2713,29.2133
2714,29.2337
2715,29.2337
2716,29.2337
2717,29.2337
2718,29.2337
2719,29.2337
2720,29.2337
2721,29.2337
2722,29.2337
2723,29.2337
2724,29.2337
2725,29.2337
2726,29.2337
2727,29.2937
2728,29.2937
2729,29.2937
2730,29.2937
2731,29.2937
2732,29.2937
2733,29.2937
2734,29.2937
2735,29.2937
2736,29.2937
2737,29.2937
2738,29.3387
2739,29.3387
2740,29.3387
2741,29.3387
2742,29.4045
2743,29.4045
2744,29.4045
2745,29.4045
2746,29.4045
2747,29.4045
2748,29.4045
2749,29.4045
2750,29.4045
2751,29.4045
2752,29.4045
2753,29.4045
2754,29.4045
2755,29.4045
2756,29.4423
2757,29.4423
2758,29.4423
2759,29.4423
2760,29.4423
2761,29.4423
2762,29.4423
2763,29.4423
2764,29.4423
2765,29.4423
2766,29.4423
2767,29.4423
2768,29.516
2769,29.516
2770,29.516
2771,29.516
2772,29.516
2773,29.516
2774,29.516
2775,29.516
2776,29.516
2777,29.516
2778,29.516
2779,29.5733
2780,29.5733
2781,29.5733
2782,29.5733
2783,29.5733
2784,29.5733
2785,29.6109
2786,29.6109
2787,29.6109
2788,29.6109
2789,29.6536
2790,29.6536
2791,29.6536
2792,29.6536
2793,29.6536
2794,29.6536
2795,29.6536
2796,29.6536
2797,29.6536
2798,29.6536
2799,29.7418
2800,29.7418
2801,29.7418
2802,29.7418
2803,29.7418
2804,29.7418
2805,29.7418
2806,29.7418
2807,29.7418
2808,29.7418
2809,29.7418
2810,29.7418
2811,29.7418
2812,29.7987
2813,29.7987
2814,29.7987
2815,29.7987
2816,29.7987
2817,29.7987
2818,29.7987
2819,29.7987
2820,29.7987
2821,29.7987
2822,29.7987
2823,29.7987
2824,29.7987
2825,29.7987
2826,29.7987
2827,29.7987
2828,29.7987
2829,29.7987
2830,29.7987
2831,29.7987
2832,29.7987
2833,29.7987
2834,29.7987
2835,29.8518
2836,29.8518
2837,29.8518
2838,29.8518
2839,29.8518
2840,29.8857
2841,29.8857
2842,29.8857
2843,29.8857
2844,29.8857
2845,29.9225
2846,29.9225
2847,29.9225
2848,29.9225
2849,29.9225
2850,29.9225
2851,29.9225
2852,29.9225
2853,29.9225
2854,29.9225
2855,29.9225
2856,29.9225
2857,29.9225
2858,29.9225
2859,29.9225
2860,29.9225
2861,29.9225
2862,29.9225
2863,29.9225
2864,29.9225
2865,29.9225
2866,29.9749
2867,29.9749
2868,29.9749
2869,29.9749
2870,29.9749
2871,30.043
2872,30.043
2873,30.043
2874,30.043
2875,30.043
2876,30.043
2877,30.043
2878,30.043
2879,30.043
2880,30.043
2881,30.043
2882,30.043
2883,30.043
2884,30.043
2885,30.043
2886,30.043
2887,30.043
2888,30.043
2889,30.043
2890,30.043
2891,30.043
2892,30.0845
2893,30.0845
2894,30.0845
2895,30.0845
2896,30.0845
2897,30.0845
2898,30.0845
2899,30.0845
2900,30.0845
2901,30.0845
2902,30.0845
2903,30.0845
2904,30.0845
2905,30.0845
2906,30.0845
2907,30.0845
2908,30.0845
2909,30.0845
2910,30.0845
2911,30.0845
2912,30.1384
2913,30.1384
2914,30.1384
2915,30.1384
2916,30.1384
2917,30.1384
2918,30.1384
2919,30.1384
2920,30.1946
2921,30.1946
2922,30.2481
2923,30.2481
2924,30.2901
2925,30.2901
2926,30.2901
2927,30.2901
2928,30.3492
2929,30.3492
2930,30.3492
2931,30.3492
2932,30.3492
2933,30.3492
2934,30.3492
2935,30.3492
2936,30.3492
2937,30.3492
2938,30.3492
2939,30.3492
2940,30.3492
2941,30.3492
2942,30.3492
2943,30.3492
2944,30.3492
2945,30.3492
2946,30.3492
2947,30.3492
2948,30.3492
2949,30.3492
2950,30.3492
2951,30.3492
2952,30.3492
2953,30.3492
2954,30.3492
2955,30.3492
2956,30.3492
2957,30.3492
2958,30.3492
2959,30.3492
2960,30.3492
2961,30.3492
2962,30.3492
2963,30.3492
2964,30.3492
2965,30.3492
2966,30.3492
2967,30.3865
2968,30.3865
2969,30.3865
2970,30.3865
2971,30.3865
2972,30.3865
2973,30.3865
2974,30.3865
2975,30.3865
2976,30.3865
2977,30.3865
2978,30.3865
2979,30.3865
2980,30.3865
2981,30.3865
2982,30.3865
2983,30.3865
2984,30.3865
2985,30.3865
2986,30.3865
2987,30.3865
2988,30.3865
2989,30.3865
2990,30.3865
2991,30.3865
2992,30.3865
2993,30.3865
2994,30.3865
2995,30.3865
2996,30.3865
2997,30.3865
2998,30.3865
2999,30.3865
3000,30.3865
3001,30.3865
3002,30.3865
3003,30.3865
3004,30.3865
3005,30.3865
3006,30.3865
3007,30.3865
3008,30.3865
3009,30.3865
3010,30.3865
3011,30.3865
3012,30.3865
3013,30.3865
3014,30.3865
3015,30.3865
3016,30.3865
3017,30.3865
3018,30.3865
3019,30.3865
3020,30.4285
3021,30.4285
3022,30.4285
3023,30.4285
3024,30.4285
3025,30.4285
3026,30.4898
3027,30.4898
3028,30.4898
3029,30.4898
3030,30.4898
3031,30.4898
3032,30.4898
3033,30.4898
3034,30.5013
3035,30.5013
3036,30.5013
3037,30.5346
3038,30.5346
3039,30.5346
3040,30.5346
3041,30.5346
3042,30.5346
3043,30.5346
3044,30.573
3045,30.573
3046,30.573
3047,30.573
3048,30.573
3049,30.573
3050,30.573
3051,30.573
3052,30.573
3053,30.573
3054,30.573
3055,30.573
3056,30.573
3057,30.573
3058,30.573
3059,30.573
3060,30.573
3061,30.573
3062,30.573
3063,30.573
3064,30.573
3065,30.573
3066,30.6262
3067,30.6262
3068,30.6262
3069,30.6262
3070,30.6262
3071,30.6262
3072,30.6262
3073,30.6262
3074,30.6262
3075,30.6262
3076,30.6262
3077,30.6813
3078,30.6813
3079,30.6813
3080,30.6813
3081,30.6813
3082,30.6813
3083,30.6813
3084,30.6813
3085,30.6813
3086,30.6813
3087,30.6813
3088,30.6813
3089,30.6813
3090,30.6813
3091,30.6813
3092,30.6813
3093,30.6813
3094,30.6813
3095,30.6813
3096,30.6813
3097,30.6813
3098,30.6813
3099,30.6813
3100,30.6813
3101,30.6813
3102,30.6813
3103,30.6813
3104,30.6813
3105,30.6813
3106,30.6813
3107,30.6813
3108,30.6813
3109,30.6813
3110,30.6813
3111,30.6813
3112,30.6813
3113,30.6813
3114,30.6813
3115,30.6813
3116,30.6813
3117,30.6813
3118,30.6813
3119,30.6813
3120,30.6813
3121,30.6813
3122,30.6813
3123,30.6813
3124,30.6813
3125,30.6813
3126,30.6813
3127,30.6813
3128,30.6813
3129,30.6813
3130,30.7453
3131,30.7453
3132,30.7453
3133,30.7453
3134,30.7453
3135,30.826
3136,30.826
3137,30.826
3138,30.826
3139,30.826
3140,30.826
3141,30.826
3142,30.826
3143,30.826
3144,30.8885
3145,30.8885
3146,30.8885
3147,30.8885
3148,30.8885
3149,30.9437
3150,30.9437
3151,30.9437
3152,30.9437
3153,30.9437
3154,30.9437
3155,30.9437
3156,30.9437
3157,30.9437
3158,30.9437
3159,30.9437
3160,30.9437
3161,30.9437
3162,30.9437
3163,30.9437
3164,30.9437
3165,30.9437
3166,30.9437
3167,30.9437
3168,30.9437
3169,30.9437
3170,30.9437
3171,30.9437
3172,30.9437
3173,30.9437
3174,30.9437
3175,30.9437
3176,30.9437
3177,30.9437
3178,30.9437
3179,30.9437
3180,30.9437
3181,30.9437
3182,30.9437
3183,30.9437
3184,30.9437
3185,30.9437
3186,30.9437
3187,30.9437
3188,30.9437
3189,30.9437
3190,30.9437
3191,30.9437
3192,30.9437
3193,30.9437
3194,30.9437
3195,30.9437
3196,30.9437
3197,30.9437
3198,30.9437
3199,30.9437
3200,30.9437
3201,30.9437
3202,30.9437
3203,30.9437
3204,30.9437
3205,30.9437
3206,30.9437
3207,30.9437
3208,30.9437
3209,30.9437
3210,30.9919
3211,30.9919
3212,30.9919
3213,30.9919
3214,31.0322
3215,31.0322
3216,31.0322
3217,31.0322
3218,31.0322
3219,31.0322
3220,31.0322
3221,31.0322
3222,31.0322
3223,31.0322
3224,31.0322
3225,31.0322
3226,31.0322
3227,31.0322
3228,31.0322
3229,31.0322
3230,31.0392
3231,31.0392
3232,31.0392
3233,31.0392
3234,31.0392
3235,31.0392
3236,31.0392
3237,31.0633
3238,31.0633
3239,31.0633
3240,31.0633
3241,31.0633
3242,31.0633
3243,31.0633
3244,31.0633
3245,31.0633
3246,31.0633
3247,31.0633
3248,31.0633
3249,31.0633
3250,31.0633
3251,31.1144
3252,31.1144
3253,31.1144
3254,31.1144
3255,31.1144
3256,31.1144
3257,31.1145
3258,31.1145
3259,31.1145
3260,31.1145
3261,31.1145
3262,31.1145
3263,31.1145
3264,31.1145
3265,31.1145
3266,31.1145
3267,31.1145
3268,31.1145
3269,31.1145
3270,31.1145
3271,31.1145
3272,31.1145
3273,31.1145
3274,31.1145
3275,31.1145
3276,31.1145
3277,31.1145
3278,31.1145
3279,31.1663
3280,31.1663
3281,31.1663
3282,31.1663
3283,31.2057
3284,31.2057
3285,31.2057
3286,31.2521
3287,31.2521
3288,31.2521
3289,31.2521
3290,31.2521
3291,31.2521
3292,31.2521
3293,31.2521
3294,31.2521
3295,31.2521
3296,31.2521
3297,31.2521
3298,31.2521
3299,31.2521
3300,31.2521
3301,31.2521
3302,31.2521
3303,31.2884
3304,31.3423
3305,31.3423
3306,31.3423
3307,31.3423
3308,31.4019
3309,31.4019
3310,31.4019
3311,31.4019
3312,31.4019
3313,31.4019
3314,31.4019
3315,31.4019
3316,31.4019
3317,31.4019
3318,31.4019
3319,31.4019
3320,31.4382
3321,31.4382
3322,31.4382
3323,31.4382
3324,31.4382
3325,31.4382
3326,31.4382
3327,31.4382
3328,31.4382
3329,31.4382
3330,31.4382
3331,31.4382
3332,31.4382
3333,31.4382
3334,31.4382
3335,31.4716
3336,31.4716
3337,31.4716
3338,31.4716
3339,31.4716
3340,31.4716
3341,31.4716
3342,31.4716
3343,31.4716
3344,31.4716
3345,31.52
3346,31.52
3347,31.52
3348,31.52
3349,31.52
3350,31.52
3351,31.52
3352,31.52
3353,31.52
3354,31.52
3355,31.52
3356,31.52
3357,31.52
3358,31.52
3359,31.52
3360,31.52
3361,31.52
3362,31.52
3363,31.52
3364,31.52
3365,31.52
3366,31.52
3367,31.52
3368,31.52
3369,31.52
3370,31.52
3371,31.52
3372,31.52
3373,31.52
3374,31.52
3375,31.52
3376,31.52
3377,31.52
3378,31.52
3379,31.52
3380,31.52
3381,31.52
3382,31.52
3383,31.52
3384,31.52
3385,31.52
3386,31.52
3387,31.52
3388,31.52
3389,31.52
3390,31.52
3391,31.52
3392,31.52
3393,31.52
3394,31.52
3395,31.52
3396,31.52
3397,31.52
3398,31.52
3399,31.52
3400,31.5724
3401,31.5724
3402,31.5724
3403,31.5724
3404,31.5724
3405,31.5724
3406,31.5724
3407,31.5724
3408,31.5724
3409,31.5724
3410,31.5724
3411,31.5724
3412,31.5724
3413,31.5724
3414,31.5724
3415,31.5724
3416,31.5724
3417,31.6346
3418,31.6346
3419,31.6346
3420,31.6346
3421,31.6346
3422,31.6346
3423,31.6346
3424,31.6346
3425,31.6346
3426,31.6346
3427,31.6346
3428,31.6346
3429,31.6346
3430,31.6346
3431,31.6346
3432,31.6346
3433,31.6346
3434,31.6346
3435,31.6346
3436,31.641
3437,31.641
3438,31.641
3439,31.641
3440,31.641
3441,31.641
3442,31.641
3443,31.641
3444,31.641
3445,31.641
3446,31.641
3447,31.6961
3448,31.6961
3449,31.6961
3450,31.6961
3451,31.6961
3452,31.6961
3453,31.6961
3454,31.6961
3455,31.6961
3456,31.6961
3457,31.6961
3458,31.6961
3459,31.6961
3460,31.6961
3461,31.6961
3462,31.6961
3463,31.6961
3464,31.6961
3465,31.7706
3466,31.7706
3467,31.8255
3468,31.8255
3469,31.8255
3470,31.8255
3471,31.8255
3472,31.8255
3473,31.8255
3474,31.8255
3475,31.8255
3476,31.8255
3477,31.8255
3478,31.8255
3479,31.8742
3480,31.8742
3481,31.8742
3482,31.8742
3483,31.8742
3484,31.8742
3485,31.8742
3486,31.8742
3487,31.8742
3488,31.8742
3489,31.8742
3490,31.8742
3491,31.8742
3492,31.8742
3493,31.9202
3494,31.9202
3495,31.9202
3496,31.9202
3497,31.9202
3498,31.9202
3499,31.9202
3500,31.9202
3501,31.9202
3502,31.9202
3503,31.9202
3504,31.9202
3505,31.9202
3506,31.9202
3507,31.9202
3508,31.9202
3509,31.9202
3510,31.9202
3511,31.9202
3512,31.9202
3513,31.9202
3514,31.9743
3515,31.9743
3516,31.9743
3517,31.9743
3518,31.9743
3519,31.9743
3520,31.9743
3521,31.9743
3522,31.9743
3523,31.9743
3524,31.9743
3525,31.9743
3526,31.9743
3527,31.9743
3528,31.9743
3529,31.9743
3530,32.0358
3531,32.0358
3532,32.0358
3533,32.0358
3534,32.0358
3535,32.0358
3536,32.0358
3537,32.0358
3538,32.0358
3539,32.0358
3540,32.0358
3541,32.0653
3542,32.0653
3543,32.0653
3544,32.0653
3545,32.1103
3546,32.1103
3547,32.1471
3548,32.1471
3549,32.1471
3550,32.1471
3551,32.1471
3552,32.1471
3553,32.1471
3554,32.1471
3555,32.1471
3556,32.1471
3557,32.1471
3558,32.1471
3559,32.1471
3560,32.1471
3561,32.1471
3562,32.1471
3563,32.1471
3564,32.1471
3565,32.1471
3566,32.1471
3567,32.1471
3568,32.1471
3569,32.1471
3570,32.1471
3571,32.1471
3572,32.1471
3573,32.1471
3574,32.1471
3575,32.1471
3576,32.1471
3577,32.1471
3578,32.1471
3579,32.1471
3580,32.1471
3581,32.1471
